,recency,hist_spend,past_discount,past_bogo,Surburban,Urban,is_referral,Web,store,offer,conversion
52459,3,104.88,0,1,0,1,0,1,0,0,0
52460,7,67.27,1,0,0,1,0,0,1,0,0
52461,5,320.2,0,1,1,0,0,0,1,1,0
52462,6,283.72,1,1,0,1,1,0,1,0,0
52464,6,29.99,0,1,0,1,1,1,0,0,0
52466,2,535.14,1,1,0,0,1,0,0,0,0
52467,12,49.69,0,1,0,0,0,0,1,0,0
52468,12,86.79,0,1,1,0,1,0,1,1,1
52473,3,178.11,1,0,1,0,1,1,0,0,0
52474,5,209.08,1,0,0,1,0,0,0,1,1
52475,8,120.54,1,0,0,1,0,1,0,0,0
52477,6,218.26,1,0,0,1,0,1,0,1,0
52478,2,29.99,0,1,1,0,1,1,0,1,0
52479,2,29.99,0,1,1,0,1,1,0,0,0
52480,12,37.71,0,1,0,0,0,0,1,1,1
52481,2,613.56,1,1,0,0,1,0,0,1,1
52482,7,44.79,0,1,0,0,0,0,1,1,0
52483,8,121.34,1,0,0,1,1,1,0,0,1
52486,3,439.42,0,1,1,0,0,0,1,0,0
52487,7,92.84,0,1,1,0,0,1,0,0,0
52488,1,85.47,1,0,0,0,0,0,1,0,0
52493,4,185.12,1,0,0,1,0,0,1,1,0
52494,3,29.99,0,1,1,0,0,1,0,0,0
52495,5,412.76,0,1,0,1,0,0,0,1,0
52498,2,93.15,0,1,1,0,0,0,1,0,1
52502,10,219.24,1,1,1,0,1,1,0,1,1
52503,6,57.52,1,0,1,0,0,0,1,1,0
52505,8,157.64,0,1,1,0,0,0,1,1,1
52506,12,539.84,1,1,0,1,1,0,0,1,0
52507,2,93.86,1,0,1,0,0,1,0,0,0
52508,5,181.55,1,0,1,0,1,1,0,1,0
52509,12,152.67,1,0,0,1,0,0,1,1,0
52510,5,122.45,1,0,0,1,1,1,0,1,0
52511,1,46.83,0,1,1,0,0,0,1,1,0
52512,4,63.15,1,0,0,1,0,1,0,1,0
52517,9,178.5,0,1,0,1,1,1,0,0,0
52519,11,58.07,0,1,1,0,0,0,1,0,0
52520,11,259.67,1,0,1,0,0,1,0,1,0
52521,3,87.43,1,0,1,0,1,0,1,1,1
52522,4,60.82,0,1,1,0,0,0,1,1,0
52523,3,44.89,1,0,1,0,1,1,0,0,0
52525,11,86.05,1,0,1,0,1,1,0,1,0
52526,10,86.17,1,0,0,0,0,1,0,1,0
52527,4,29.99,1,0,0,1,1,0,1,0,0
52528,12,109.02,0,1,0,0,1,1,0,1,0
52529,2,29.99,0,1,0,1,0,1,0,1,0
52530,10,205.73,1,0,1,0,1,1,0,1,0
52531,7,52.27,1,0,0,1,1,1,0,1,0
52532,3,216.58,1,1,0,1,0,1,0,1,0
52533,6,29.99,1,0,0,1,1,0,1,1,0
52536,5,291.93,1,0,0,0,0,1,0,1,0
52538,3,49.85,1,0,1,0,0,0,1,0,0
52539,1,466.57,0,1,1,0,0,0,0,1,0
52540,6,64.26,0,1,0,1,0,1,0,0,0
52541,9,268.45,0,1,0,1,1,1,0,0,0
52542,10,62.18,0,1,0,1,0,1,0,0,0
52543,5,60.22,1,0,1,0,0,0,1,0,0
52544,8,130.27,1,0,1,0,0,1,0,1,0
52545,1,544.74,0,1,1,0,1,0,0,0,0
52548,7,134.79,0,1,1,0,1,1,0,0,0
52549,10,51.65,1,0,0,1,1,0,1,0,0
52552,11,126.37,1,0,0,1,1,0,1,0,0
52554,12,289.46,1,0,1,0,0,1,0,0,1
52556,1,575.16,0,1,1,0,1,1,0,1,1
52557,12,41.3,0,1,0,1,1,1,0,1,0
52558,1,398.95,1,0,0,1,1,1,0,0,0
52561,11,88.51,1,0,0,1,1,1,0,0,0
52562,5,522.35,1,1,1,0,1,0,1,1,1
52563,4,97.84,0,1,0,1,1,1,0,0,0
52564,2,68.97,1,0,1,0,1,0,1,1,0
52566,1,390.79,1,1,0,1,1,1,0,1,0
52568,10,58.4,1,0,1,0,0,1,0,1,0
52569,3,447.09,1,0,0,1,0,1,0,0,0
52570,5,324.07,1,0,0,1,0,0,1,0,0
52571,10,142.94,1,0,0,0,0,1,0,1,0
52572,6,171.66,0,1,0,1,1,0,1,0,0
52574,3,846.59,1,1,1,0,1,0,0,0,0
52575,5,388.14,1,0,1,0,1,1,0,1,1
52578,6,129.43,0,1,0,1,1,0,1,0,0
52579,4,187.01,0,1,1,0,0,0,1,1,0
52581,5,58.39,0,1,0,1,0,1,0,0,0
52583,6,153.53,0,1,1,0,1,1,0,1,1
52585,7,501.7,1,1,0,0,1,0,1,1,1
52588,5,102.25,1,0,1,0,0,1,0,0,0
52589,10,201.57,1,0,1,0,1,0,1,0,0
52592,10,457.52,1,0,0,1,0,0,0,0,0
52593,6,66.72,0,1,0,1,1,0,1,0,0
52594,11,121.64,1,0,1,0,0,1,0,0,0
52596,1,268.73,1,1,0,0,1,1,0,0,0
52597,8,479.03,0,1,0,1,0,0,0,0,0
52599,9,133.8,1,0,0,1,1,0,1,0,0
52600,9,175.08,1,0,0,1,0,0,1,0,0
52602,2,117.15,1,0,0,1,1,1,0,0,0
52603,3,370.64,1,0,1,0,0,0,1,1,0
52605,2,1018.16,1,0,1,0,1,0,0,0,1
52607,11,152.94,1,0,0,1,0,0,1,1,0
52608,5,494.08,1,0,0,1,1,1,0,1,1
52609,6,45.62,0,1,0,1,0,0,1,0,0
52610,10,79.95,0,1,0,1,1,0,1,0,0
52611,4,29.99,1,0,1,0,0,0,1,0,1
52612,1,106.77,1,0,1,0,0,1,0,0,0
52613,9,419.52,0,1,0,1,1,0,1,0,0
52615,9,29.99,1,0,1,0,0,1,0,1,1
52616,8,29.99,0,1,0,1,1,0,1,1,0
52618,4,596.79,1,1,0,1,1,1,0,1,0
52620,6,242.63,1,0,0,1,0,0,1,1,0
52621,5,110.46,0,1,0,1,0,1,0,1,1
52623,1,552.34,0,1,1,0,1,0,1,0,0
52626,5,84.37,0,1,1,0,0,1,0,0,0
52627,5,272.8,0,1,0,1,0,0,1,1,0
52628,2,96.35,1,0,0,1,0,1,0,1,0
52629,1,679.02,1,0,1,0,1,1,0,1,0
52632,6,237.7,1,0,1,0,1,0,1,1,0
52635,9,233.88,1,0,0,1,0,0,1,1,0
52637,5,125.59,1,0,1,0,0,1,0,0,0
52638,8,37.3,1,0,1,0,1,1,0,1,0
52639,3,564.73,1,0,1,0,1,0,0,1,0
52641,2,1409.14,1,1,1,0,1,0,1,0,0
52642,3,44.36,0,1,0,1,0,0,1,0,0
52644,6,43.74,0,1,0,0,1,0,1,0,0
52646,7,131.93,0,1,0,1,0,0,1,0,0
52649,2,593.23,0,1,1,0,1,0,1,0,0
52650,9,96.06,0,1,1,0,0,1,0,0,0
52651,11,36.51,0,1,1,0,1,1,0,1,1
52652,9,64.38,1,0,0,1,1,0,1,0,0
52656,5,594.87,1,0,0,1,1,0,0,1,0
52657,5,205.85,1,0,1,0,1,0,1,0,0
52658,6,299.66,1,0,0,0,0,0,1,0,0
52659,2,106.11,0,1,0,0,0,0,1,0,0
52661,3,131.3,0,1,1,0,0,0,1,0,0
52662,6,860.07,1,1,0,1,1,0,0,1,0
52663,9,252.75,1,0,0,1,0,1,0,1,0
52665,9,29.99,1,0,0,0,1,0,1,1,0
52668,9,138.2,0,1,1,0,1,1,0,0,0
52669,10,29.99,1,0,0,0,1,1,0,1,0
52672,11,168.14,1,0,1,0,1,1,0,1,0
52673,11,115.45,0,1,1,0,0,0,1,1,0
52675,6,29.99,1,0,0,1,0,0,1,1,0
52676,7,177.72,1,0,0,0,1,1,0,1,0
52677,4,77.43,1,0,1,0,0,1,0,1,1
52679,12,58.97,1,0,1,0,1,0,1,0,0
52680,2,872.35,0,1,1,0,1,0,0,0,1
52682,2,781.62,1,0,0,1,1,0,1,0,0
52683,2,371.46,1,1,1,0,1,0,0,0,0
52684,2,70.96,0,1,1,0,1,1,0,1,0
52686,9,122.13,1,0,0,1,1,0,1,0,0
52687,3,29.99,1,0,0,1,1,0,1,1,0
52688,2,29.99,1,0,1,0,0,0,1,0,0
52689,8,37.76,1,0,0,0,0,0,1,1,1
52690,5,51.58,1,0,0,1,1,1,0,1,1
52691,10,832.11,1,1,1,0,1,0,1,0,0
52693,2,40.65,0,1,1,0,1,1,0,0,0
52694,2,333.38,0,1,1,0,0,0,1,0,0
52695,10,35.12,0,1,0,1,0,1,0,1,0
52696,3,178.59,0,1,0,1,1,0,1,0,0
52697,2,294.93,1,0,1,0,0,1,0,0,0
52698,4,429.71,1,0,1,0,0,1,0,0,0
52699,1,29.99,0,1,0,1,0,0,1,1,0
52701,1,169.39,1,0,0,0,1,0,1,0,0
52704,4,1080.93,1,1,0,1,1,0,1,1,1
52705,9,148.84,1,0,0,1,1,0,1,1,0
52706,2,734.93,1,1,0,0,1,0,1,1,1
52707,5,259.9,0,1,0,1,1,0,1,0,0
52709,5,199.44,0,1,1,0,0,1,0,0,0
52710,10,56.92,0,1,1,0,0,1,0,1,0
52711,10,29.99,1,0,0,1,0,1,0,1,0
52712,4,339.62,1,1,1,0,0,0,0,0,1
52713,9,70.26,1,0,1,0,0,0,1,1,1
52714,5,105.15,1,0,1,0,0,0,1,1,0
52716,8,85.55,0,1,0,1,0,0,1,1,1
52717,2,91.17,0,1,0,0,0,0,1,1,0
52718,9,149.5,1,0,1,0,1,0,1,1,0
52722,7,77.74,0,1,0,1,1,1,0,1,0
52725,3,263.66,1,1,1,0,0,0,0,1,0
52726,1,125.23,1,0,1,0,1,1,0,1,0
52727,11,60.93,1,0,0,1,0,0,1,1,0
52728,4,504.13,1,0,1,0,1,1,0,0,0
52730,11,599.91,0,1,1,0,1,0,0,1,0
52731,1,217.29,0,1,1,0,1,0,0,1,0
52732,6,30.55,0,1,1,0,0,0,1,0,0
52733,4,181.9,0,1,0,1,1,0,1,0,0
52735,5,175.81,0,1,1,0,0,0,1,1,0
52736,8,362.31,0,1,0,1,1,1,0,0,0
52738,3,806.73,1,0,0,1,1,0,1,1,1
52739,9,292.05,1,0,0,0,0,0,1,0,0
52740,10,316.67,1,1,0,1,0,0,1,0,0
52743,10,45.33,0,1,1,0,1,1,0,0,0
52744,2,840.47,1,1,0,1,1,0,1,1,0
52746,2,258.27,0,1,0,1,0,1,0,1,0
52747,12,415.48,0,1,0,1,0,0,1,1,0
52752,4,712.23,0,1,0,1,1,1,0,0,0
52753,3,420.94,1,0,1,0,0,1,0,0,0
52754,2,29.99,0,1,0,1,1,1,0,1,0
52756,1,382.23,1,0,1,0,1,0,1,0,0
52757,9,235.23,0,1,1,0,0,0,1,1,0
52759,5,45.01,0,1,1,0,1,1,0,0,0
52760,5,801.19,0,1,0,1,1,0,1,0,0
52761,7,288.54,0,1,0,1,1,0,0,1,0
52762,1,1946.37,1,1,0,1,1,0,0,1,1
52763,1,263.16,0,1,0,1,1,1,0,0,0
52765,3,105.72,0,1,0,1,0,1,0,0,0
52767,3,599.24,0,1,0,0,1,0,0,1,0
52768,4,46.11,1,0,0,0,0,0,1,0,1
52769,6,215.64,1,1,1,0,0,1,0,1,0
52770,1,29.99,1,0,1,0,1,0,1,1,0
52771,12,90.75,1,0,1,0,0,1,0,1,0
52773,1,238.67,0,1,0,0,1,1,0,1,1
52775,4,29.99,1,0,0,1,0,0,1,0,0
52776,10,142.14,0,1,0,0,0,0,1,1,0
52777,1,233.44,1,0,0,0,0,1,0,0,1
52779,10,100.05,1,0,0,1,1,0,1,1,0
52784,5,47.97,1,0,1,0,0,0,1,1,0
52785,9,125.44,1,0,0,0,1,0,1,0,0
52787,9,417.48,1,1,1,0,0,0,0,1,0
52788,9,125.35,0,1,1,0,0,0,1,1,0
52793,2,513.99,0,1,1,0,1,0,0,1,0
52794,5,278.04,1,0,0,1,0,0,1,0,0
52796,11,82.98,0,1,1,0,1,0,1,1,0
52797,5,35.09,1,0,0,0,0,0,1,1,0
52798,9,60.7,0,1,1,0,1,0,1,0,0
52800,2,194.07,1,0,1,0,0,1,0,0,1
52801,11,141.58,1,0,0,1,1,1,0,1,0
52804,6,349.18,0,1,0,0,1,0,1,1,1
52805,2,152.81,0,1,1,0,0,1,0,1,1
52806,7,103.99,1,0,1,0,0,0,1,1,0
52807,5,970.36,1,1,1,0,1,0,1,0,0
52809,10,74.19,1,0,0,1,1,1,0,1,0
52810,3,292.41,1,0,1,0,0,0,1,0,0
52812,1,281.13,1,0,1,0,0,1,0,1,1
52813,3,346.58,1,0,1,0,1,0,1,1,0
52814,1,29.99,1,0,0,1,1,0,1,0,0
52815,1,161.03,1,0,0,1,1,0,1,0,0
52816,2,109.5,0,1,0,1,0,0,1,1,0
52817,1,569.73,1,0,1,0,1,0,0,1,1
52818,4,104.85,0,1,0,0,1,1,0,0,0
52820,3,29.99,1,0,0,1,1,1,0,1,0
52821,9,252.5,1,0,0,1,0,0,1,0,0
52825,2,455.02,0,1,0,1,0,1,0,0,0
52826,5,508.12,0,1,0,1,1,0,1,1,0
52827,1,681.43,1,0,1,0,1,0,0,1,0
52829,10,52.73,1,0,0,1,1,0,1,1,0
52830,6,42.16,1,0,0,0,0,1,0,0,0
52831,1,781.85,1,0,0,1,1,0,1,0,0
52832,9,218.59,0,1,0,1,0,1,0,1,0
52833,9,339.13,1,1,0,0,0,1,0,0,1
52835,2,84.85,1,0,0,1,0,1,0,1,0
52836,7,127.73,1,0,1,0,1,0,1,0,0
52837,8,689.42,1,1,0,1,1,0,0,0,0
52838,1,41.95,1,0,1,0,0,1,0,0,0
52839,5,135.15,1,0,1,0,0,0,1,0,0
52840,4,106.03,0,1,1,0,1,0,1,1,0
52841,12,68.51,1,0,0,1,1,1,0,0,0
52843,2,39.5,1,0,0,1,1,0,1,1,0
52844,5,32.22,0,1,1,0,1,1,0,0,1
52845,7,168.43,1,0,0,1,1,1,0,0,0
52846,9,59.82,1,0,1,0,1,1,0,0,0
52847,1,608.69,1,0,0,1,1,0,0,1,0
52848,10,361.74,1,0,1,0,0,0,0,1,0
52849,4,313.47,0,1,0,1,1,0,1,1,0
52850,9,47.26,0,1,1,0,1,1,0,1,0
52851,1,32.89,1,0,0,0,1,0,1,0,0
52854,12,230.83,0,1,0,1,0,0,0,0,0
52855,1,488.36,1,0,0,0,0,0,0,1,0
52856,10,147.64,0,1,0,1,0,0,1,0,1
52858,10,29.99,0,1,1,0,1,1,0,0,1
52862,3,136.25,1,0,1,0,1,0,1,1,0
52864,9,38.29,1,0,1,0,0,0,1,0,0
52865,8,30.41,0,1,1,0,1,1,0,1,0
52866,9,29.99,0,1,1,0,1,0,1,0,0
52867,10,29.99,1,0,1,0,1,0,1,0,0
52869,10,89.01,0,1,1,0,1,1,0,1,0
52870,2,309.54,1,0,1,0,0,1,0,0,0
52871,6,320.53,0,1,0,1,0,1,0,1,0
52872,8,41.3,0,1,1,0,1,0,1,1,1
52873,4,598.55,1,0,1,0,1,1,0,1,0
52874,5,478.49,1,1,1,0,0,0,0,1,0
52877,5,73.06,0,1,1,0,0,0,1,0,0
52878,9,95.87,0,1,1,0,1,1,0,0,0
52879,6,386.07,1,0,0,0,1,0,0,1,1
52881,2,446.97,0,1,0,1,1,0,1,1,0
52882,5,385.13,1,1,1,0,0,0,0,0,0
52883,10,310.07,0,1,1,0,1,1,0,1,0
52884,1,75.64,1,0,1,0,1,1,0,0,0
52885,1,194.65,1,0,1,0,0,1,0,1,0
52887,7,29.99,0,1,1,0,1,0,1,0,0
52889,6,131.39,1,0,0,0,0,0,1,1,1
52891,7,101.15,1,0,0,1,1,1,0,0,0
52892,4,540.98,0,1,0,1,1,0,0,1,0
52893,8,35.46,1,0,0,1,1,1,0,1,0
52894,3,35.09,0,1,0,1,1,0,1,0,0
52897,5,487.23,1,1,0,1,0,0,1,1,0
52898,1,186.68,1,0,0,0,0,0,1,0,0
52899,11,36.93,1,0,0,1,1,0,1,1,0
52900,1,1072.3,1,1,0,1,1,0,0,1,0
52901,12,38.9,0,1,1,0,1,1,0,1,0
52902,11,132.17,0,1,1,0,0,0,1,0,0
52903,1,118.28,0,1,1,0,0,0,1,0,0
52907,2,29.99,0,1,0,1,1,1,0,1,0
52909,12,52.88,1,0,1,0,1,0,1,0,0
52911,7,131.11,1,0,1,0,1,0,1,0,0
52912,10,197.71,1,0,1,0,0,1,0,1,0
52913,2,51.06,0,1,0,1,0,0,1,0,0
52917,7,75.07,1,0,0,1,1,0,1,0,0
52918,6,384.55,1,0,1,0,0,1,0,1,1
52920,6,207.58,1,0,0,1,1,1,0,1,0
52921,9,464.45,1,0,1,0,1,1,0,0,0
52922,2,865.17,1,0,0,1,1,1,0,1,0
52923,5,29.99,0,1,0,1,0,0,1,1,0
52924,8,54.47,0,1,0,1,1,0,1,1,0
52925,11,254.47,1,0,1,0,0,1,0,0,0
52926,4,1210.01,1,1,0,1,1,1,0,1,0
52927,9,31.46,0,1,0,1,1,1,0,0,0
52928,7,461.81,0,1,0,1,0,0,0,0,0
52929,2,130.58,0,1,0,1,0,0,1,1,0
52931,4,375.22,0,1,0,0,1,0,0,0,0
52932,10,67.94,0,1,0,0,0,1,0,0,0
52933,12,53.84,0,1,0,0,0,0,1,1,0
52934,8,496.29,0,1,0,0,0,0,0,1,0
52936,9,126.76,0,1,0,1,1,0,1,0,0
52937,3,527.18,0,1,0,1,1,0,0,1,0
52940,7,656.61,1,1,1,0,1,1,0,0,1
52941,11,181.8,1,0,0,1,0,1,0,1,0
52942,9,96.91,0,1,1,0,0,1,0,1,0
52944,9,538.46,0,1,0,1,1,0,0,1,0
52945,1,95.09,1,0,0,1,0,0,1,0,0
52946,10,29.99,0,1,0,0,0,1,0,1,0
52952,4,359.93,1,0,1,0,0,0,1,0,0
52953,5,48.88,1,0,1,0,1,0,1,0,0
52954,2,352.86,1,1,1,0,1,0,1,0,0
52955,12,75.67,0,1,1,0,0,0,1,0,0
52956,6,101.19,0,1,0,1,1,0,1,1,0
52957,9,43.13,0,1,1,0,1,0,1,0,0
52965,5,95.97,1,0,0,1,0,0,1,1,0
52966,2,407.91,1,1,1,0,0,1,0,0,1
52968,3,29.99,1,0,0,1,0,1,0,1,1
52969,11,324.28,1,0,1,0,1,1,0,1,0
52971,6,720.96,1,1,1,0,1,0,1,0,0
52972,2,903.82,1,1,0,1,1,1,0,0,0
52974,11,328.08,0,1,0,1,0,1,0,1,0
52975,4,437.67,1,0,1,0,1,0,0,1,1
52976,2,441.05,1,0,1,0,0,1,0,1,0
52977,6,120.13,1,0,0,0,0,0,1,0,0
52981,2,988.76,1,1,1,0,1,0,0,0,1
52983,2,548.18,1,0,1,0,1,1,0,0,0
52984,3,681.3,1,0,1,0,1,1,0,1,0
52985,2,156.64,0,1,0,1,0,1,0,1,0
52986,8,250.1,0,1,1,0,1,1,0,0,0
52987,1,422.24,1,0,0,1,0,0,1,0,0
52989,3,311.33,1,0,1,0,0,0,0,1,0
52991,3,273.14,1,0,1,0,0,0,0,1,0
52996,2,93.6,0,1,0,1,0,0,1,1,0
52997,2,509.37,0,1,0,1,1,0,1,1,0
52998,5,437.01,1,1,0,0,1,1,0,1,1
53005,3,92.83,1,0,1,0,0,0,1,0,0
53006,1,634.9,0,1,1,0,1,0,0,0,0
53007,10,29.99,1,0,0,1,1,0,1,1,0
53008,7,676.25,0,1,0,1,1,1,0,1,0
53009,4,29.99,1,0,1,0,1,0,1,0,0
53010,7,81.86,0,1,1,0,1,0,1,0,0
53011,9,261.73,1,1,1,0,0,1,0,1,0
53013,1,256.4,1,0,0,1,0,0,1,0,0
53014,1,775.76,1,1,1,0,1,0,1,1,0
53016,2,45.09,1,0,0,1,0,0,1,1,0
53017,11,42.04,0,1,1,0,1,0,1,0,0
53018,9,281.79,0,1,1,0,1,0,0,0,0
53019,7,196.02,0,1,0,1,0,1,0,0,0
53023,10,172.01,1,0,0,1,1,1,0,1,0
53024,10,29.99,0,1,1,0,0,0,1,0,0
53028,1,240.87,1,0,1,0,0,1,0,1,0
53029,7,595.45,1,0,0,1,1,1,0,0,0
53030,9,265.4,1,0,1,0,0,1,0,1,1
53032,10,408.31,0,1,0,1,0,1,0,0,0
53036,5,29.99,0,1,1,0,1,1,0,1,0
53037,4,185.36,0,1,0,0,1,1,0,0,0
53039,5,139.46,1,0,1,0,1,0,1,0,0
53041,8,29.99,0,1,1,0,0,0,1,1,0
53042,7,57.2,0,1,0,1,1,1,0,1,0
53044,9,240.86,1,1,1,0,1,0,0,1,0
53045,8,138.97,0,1,0,1,0,1,0,1,0
53046,1,800.95,1,1,1,0,1,0,0,1,0
53047,9,364.46,1,0,1,0,0,0,0,0,0
53049,2,272.47,1,0,1,0,0,0,1,0,1
53050,10,264.55,1,1,1,0,0,1,0,0,0
53051,2,258.27,1,0,1,0,1,1,0,1,0
53052,4,756.18,1,1,0,1,1,0,1,1,0
53054,9,143.39,0,1,1,0,0,0,1,1,0
53055,12,223.86,1,1,1,0,0,0,1,1,1
53056,6,193.88,1,0,0,1,1,1,0,1,0
53058,2,445.29,0,1,1,0,0,0,1,0,0
53059,10,145.75,1,0,0,0,0,0,1,1,0
53063,7,198.29,1,0,1,0,1,1,0,1,0
53064,4,42.39,0,1,1,0,1,1,0,0,0
53065,9,76.72,0,1,1,0,1,1,0,1,0
53066,2,135.79,1,0,0,1,1,0,1,1,0
53067,5,121.28,0,1,0,1,1,1,0,0,0
53069,4,170.07,0,1,0,0,0,0,1,1,0
53070,10,63.59,0,1,0,1,0,1,0,0,0
53072,12,407.79,1,0,1,0,0,1,0,0,0
53073,12,183.56,0,1,1,0,0,1,0,0,0
53075,6,63.85,1,0,1,0,1,1,0,1,0
53078,5,246.56,1,1,1,0,0,1,0,1,0
53079,5,45.23,0,1,0,0,1,1,0,0,0
53080,2,86.74,0,1,1,0,0,0,1,0,0
53081,9,487.68,1,0,1,0,0,0,1,1,0
53084,1,611.54,0,1,0,1,1,0,0,0,0
53085,7,50.29,1,0,0,1,0,0,1,0,0
53086,1,424.15,0,1,0,0,0,0,0,1,0
53088,1,29.99,1,0,1,0,0,1,0,1,1
53091,9,29.99,0,1,0,1,1,0,1,1,0
53092,5,53.26,0,1,0,0,0,1,0,1,0
53095,8,533.13,1,1,0,1,1,0,0,1,0
53099,10,73.21,1,0,0,0,0,0,1,1,0
53101,2,432.47,0,1,1,0,1,0,0,1,0
53102,7,98.03,0,1,1,0,1,1,0,0,0
53103,1,82.81,0,1,1,0,0,0,1,0,0
53104,11,125.0,0,1,1,0,0,1,0,0,0
53105,3,969.44,0,1,1,0,1,0,0,0,0
53108,2,258.85,0,1,0,1,0,0,1,0,0
53110,3,106.62,0,1,1,0,0,1,0,0,0
53112,4,200.11,1,0,0,1,0,1,0,0,0
53117,6,86.81,1,0,1,0,1,1,0,1,0
53118,1,29.99,0,1,0,1,0,1,0,0,0
53119,8,146.05,0,1,0,1,1,0,1,1,0
53120,4,303.38,1,0,1,0,0,0,1,1,0
53121,4,40.03,1,0,0,1,1,1,0,0,0
53122,1,448.26,1,1,0,1,0,0,1,0,0
53124,2,209.77,1,1,0,0,0,1,0,0,1
53125,6,599.72,0,1,0,1,1,1,0,1,1
53126,8,272.89,1,0,0,1,0,1,0,1,0
53127,11,374.5,1,1,0,1,0,0,1,0,0
53128,3,30.67,0,1,0,0,1,1,0,0,0
53130,7,29.99,1,0,1,0,1,1,0,0,0
53135,9,462.63,1,0,1,0,0,1,0,0,0
53136,3,603.58,1,1,1,0,1,0,1,0,0
53138,4,86.91,0,1,0,1,0,0,1,0,1
53139,9,267.42,0,1,0,1,0,0,1,1,1
53140,2,439.87,1,1,0,1,0,0,1,0,0
53141,6,240.67,1,1,1,0,0,0,1,0,0
53143,6,29.99,1,0,0,1,1,0,1,1,0
53144,7,29.99,0,1,0,1,0,0,1,0,1
53146,7,29.99,1,0,0,1,1,1,0,0,0
53147,1,29.99,1,0,0,1,1,0,1,1,0
53148,4,29.99,0,1,1,0,0,1,0,0,0
53149,10,415.18,0,1,1,0,1,0,0,1,0
53150,10,260.87,1,1,0,1,1,0,1,1,0
53152,10,130.79,1,0,1,0,1,1,0,0,0
53153,1,313.57,1,1,1,0,1,1,0,0,1
53154,7,46.72,0,1,1,0,0,0,1,0,0
53155,10,112.41,0,1,0,0,0,0,1,1,1
53156,3,29.99,0,1,0,1,1,1,0,0,0
53158,2,469.4,0,1,0,1,0,1,0,1,0
53160,6,51.39,0,1,0,1,1,1,0,1,0
53163,3,106.56,0,1,1,0,1,1,0,1,0
53164,4,29.99,0,1,1,0,0,1,0,0,0
53165,4,240.8,0,1,0,0,0,1,0,1,0
53168,10,79.25,0,1,0,1,0,1,0,1,0
53169,10,29.99,1,0,0,1,1,1,0,0,0
53170,10,625.45,1,0,1,0,1,0,0,1,0
53172,12,29.99,0,1,0,1,0,1,0,0,0
53173,2,101.88,1,0,0,1,1,1,0,0,0
53174,4,42.62,1,0,0,1,1,0,1,1,1
53175,2,451.51,1,0,0,1,0,1,0,1,0
53176,1,34.83,1,0,0,1,1,0,1,1,0
53177,3,316.5,0,1,1,0,1,0,1,1,0
53178,1,248.16,0,1,1,0,1,1,0,1,1
53179,3,58.03,1,0,0,1,1,1,0,0,0
53181,8,121.56,0,1,1,0,0,1,0,0,0
53182,4,190.76,1,0,1,0,1,0,1,0,0
53183,6,577.05,1,0,1,0,1,0,0,1,0
53184,7,128.77,0,1,0,1,0,1,0,0,0
53186,4,327.51,1,0,0,1,1,0,1,0,0
53187,2,222.31,1,0,0,1,0,1,0,0,0
53188,10,58.29,1,0,1,0,1,0,1,1,0
53192,1,295.19,0,1,0,1,1,1,0,0,0
53193,4,99.18,1,0,0,1,1,1,0,1,0
53194,9,466.72,0,1,1,0,0,0,1,1,0
53196,1,307.32,0,1,1,0,0,0,1,0,0
53197,2,325.2,1,1,0,1,0,1,0,1,0
53198,1,299.58,1,1,1,0,0,0,1,0,0
53200,1,99.77,1,0,1,0,1,0,1,0,0
53201,9,63.58,0,1,1,0,0,1,0,0,0
53202,9,359.69,1,0,0,1,0,0,1,0,1
53203,10,78.55,1,0,1,0,1,1,0,0,0
53207,8,165.03,0,1,0,1,0,1,0,0,0
53208,2,562.6,0,1,0,1,1,1,0,0,0
53209,1,51.24,0,1,1,0,1,1,0,1,0
53212,6,29.99,0,1,0,1,0,1,0,0,0
53213,3,619.54,0,1,1,0,1,0,1,1,0
53215,2,737.64,1,1,0,1,1,0,0,1,0
53216,2,434.29,1,0,0,1,0,0,1,1,0
53218,2,489.63,0,1,0,0,0,1,0,1,0
53220,1,495.64,1,0,0,1,1,1,0,0,0
53221,7,41.93,0,1,1,0,1,1,0,1,1
53222,11,29.99,1,0,0,1,1,1,0,0,0
53223,2,221.33,1,0,0,1,1,1,0,0,0
53225,10,190.75,0,1,0,1,0,0,1,1,0
53226,2,379.62,1,0,1,0,0,0,1,0,0
53227,2,93.55,0,1,1,0,1,1,0,0,0
53228,3,145.73,1,0,1,0,1,1,0,1,0
53229,6,148.94,1,0,1,0,1,0,1,0,0
53230,6,829.57,0,1,1,0,1,0,1,1,0
53232,5,245.21,1,0,0,1,0,0,1,1,0
53233,10,350.74,0,1,1,0,0,1,0,1,0
53235,6,372.8,1,1,0,0,0,1,0,1,0
53236,12,40.52,0,1,0,0,0,0,1,0,0
53237,10,101.23,0,1,1,0,1,0,1,1,0
53238,6,390.46,1,0,1,0,0,0,1,0,0
53239,6,149.69,1,0,1,0,0,1,0,1,0
53240,7,160.34,0,1,0,1,0,0,1,0,0
53241,2,477.46,1,0,0,1,0,1,0,0,0
53242,5,324.09,1,0,0,1,1,0,0,0,0
53243,9,54.24,1,0,1,0,0,0,1,1,1
53244,11,29.99,0,1,0,0,0,0,1,0,0
53245,8,130.71,0,1,0,1,0,0,1,0,0
53246,12,89.33,0,1,0,0,1,0,1,0,0
53248,9,139.64,0,1,0,1,1,1,0,1,0
